name,url,img_url,price
"투쿨포스쿨 아티스트 비건 브러쉬 키트 + 에코 파우치 세트, 혼합색상, 1세트",https://www.coupang.com/vp/products/4964800358?itemId=6581167837&vendorItemId=73875162548,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,15620
"네추럴블라썸 [네추럴블라썸]울트라슬림 비건기저귀 밴드형 M 중형 26매X4팩, 단품없음",https://www.coupang.com/vp/products/1462819441?itemId=2516248734&vendorItemId=70655090334,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,41900
"국산 강원도 수미감자로 만든 감자 옹심이 1kg 생감자로 만든 비건 푸드 식품, 01. 1kg x 1봉",https://www.coupang.com/vp/products/6273284137?itemId=12841546292&vendorItemId=80107117793,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,12900
"쏘두위 비건 오일풀링 치약, 100g, 3개",https://www.coupang.com/vp/products/2150031101?itemId=3651245114&vendorItemId=71636736606,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,19500
"마켓 광합성 소보로 그래놀라 시리얼 30g, 10봉",https://www.coupang.com/vp/products/6286816605?itemId=12934142020&vendorItemId=80198565799,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,19900
"오늘은 비건 샌드위치, 경향비피, 박소현",https://www.coupang.com/vp/products/6212566059?itemId=12391325396&vendorItemId=79660968871,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,11520
"마켓 광합성 소보로 그래놀라 시리얼 30g, 10봉",https://www.coupang.com/vp/products/6286816605?itemId=12934142020&vendorItemId=80198565799,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/13c4/1613e5f480d00e7d99acf281bcfec4f2e8056a491fb64392cede7dce132b.jpg,19900
"오늘은 비건 샌드위치, 경향비피, 박소현",https://www.coupang.com/vp/products/6212566059?itemId=12391325396&vendorItemId=79660968871,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/12/01/9/5/d8748fcf-a04a-465f-8df8-b4d64652bbf5.jpg,11520
"서울우유 마시는 귀리 하이오트 비건/오트밀크/식물성우유, 950ml, 6팩",https://www.coupang.com/vp/products/6202064120?itemId=12312013705&vendorItemId=78419506151,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a31f/6e860ce0d50334c2afbaa54740cb1459a4b10ac82162d727cf40339c30da.jpg,20900
"아침햇살 미유 식물성 비건 쌀음료, 24개, 190ml",https://www.coupang.com/vp/products/5857059435?itemId=10208847752&vendorItemId=77491330617,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/04/16/10/9/dc47095f-ac8a-4748-aadf-1ac1cb789f08.jpg,15100
"트웰브리틀 온더고 비건레더 보온보냉 크로스 버킷백, 스트라이프",https://www.coupang.com/vp/products/2212735686?itemId=3767399832&vendorItemId=71752476855,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/10/05/12/6/3bc74388-20d7-4609-a2d0-ad00a6a425e9.jpg,49900
"오틀리 바리스타 에디션 귀리음료, 1L, 6개",https://www.coupang.com/vp/products/267801962?itemId=839770029&vendorItemId=79449896204,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8ddf/bebeaf61ad442464731a9c0813882e7ef56b2b78241af7b2e43f41e716ba.jpg,29600
"[달바(화장품)] [달바][비건 인증] 워터풀 에센스 선크림 50ml+50ml, 상세 설명 참조, 상세 설명 참조",https://www.coupang.com/vp/products/6359759959?itemId=13421211534&vendorItemId=5057237300,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5d4f/fa39c82437d998a4accb49e5fab591b43d73e517c527429fa2b5495d28b5.jpg,31410
"Now Foods MSM 1000mg 베지 캡슐, 240개입, 2개",https://www.coupang.com/vp/products/26229?itemId=7653254414&vendorItemId=78563800968,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d955/9c9b9467e90f68762515b0a567b63164c6c8e7c56a3236943d1917d465b8.jpg,31800
"AHC 퓨어 레스큐 리얼 아이크림, 30ml, 1개",https://www.coupang.com/vp/products/5302228978?itemId=7657114660&vendorItemId=74947516321,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,14360
"더건강한쌀베이글 어니언 쌀베이글 3개입 (냉동), 330g, 1개",https://www.coupang.com/vp/products/6085859963?itemId=11309403026&vendorItemId=78586006757,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,9600
"라비엘 핑크 블라썸 에센스 미스트, 1개, 100ml",https://www.coupang.com/vp/products/6082092028?itemId=11280372998&vendorItemId=78557211725,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,9900
"비건픽 액상세제 무향 본품, 1개, 1L",https://www.coupang.com/vp/products/5391692647?itemId=8043340991&vendorItemId=75331952208,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,15000
"메건스 수제 비건 그래놀라 무설탕 대용량 500g, 메이플아몬드500g",https://www.coupang.com/vp/products/5353560419?itemId=7880009648&vendorItemId=75169544561,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,18900
"멜릭서 비건 에어핏 선스크린, 50ml, 1개",https://www.coupang.com/vp/products/5263313762?itemId=7483033107&vendorItemId=74773844090,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,24300
"네추럴블라썸 [네추럴블라썸]울트라슬림 비건기저귀 팬티형 XXXL 빅점보형 18매X4팩, 단품없음",https://www.coupang.com/vp/products/1891358918?itemId=3213594847&vendorItemId=71210953769,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,39900
"진선푸드 우리밀 김치손만두 (냉동), 1.4kg, 1개",https://www.coupang.com/vp/products/2346597383?itemId=4069117950&vendorItemId=72053197814,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,13500
"서울시스터즈 김치시즈닝, 100g, 1개",https://www.coupang.com/vp/products/4543688769?itemId=5503710567&vendorItemId=72803309335,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,8870
"유제품을 사용하지 않는 비건 치즈, 보누스",https://www.coupang.com/vp/products/4523348197?itemId=5456074112&vendorItemId=72755877200,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,13500
"엔자이메디카 글루텐이즈 캡슐 비건 글루텐 프리, 60개입, 1개",https://www.coupang.com/vp/products/678670?itemId=2438386&vendorItemId=3215521789,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,20890
"포레덤 더마 릴리프 마일드 무향 무기자차 선크림 SPF50+ PA++++, 50ml, 1개",https://www.coupang.com/vp/products/6089677847?itemId=7628980875&vendorItemId=74919445090,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,20800
"네추럴블라썸 [네추럴블라썸]울트라슬림 비건기저귀 팬티형 XL 특대형 22매X4팩, 단품없음",https://www.coupang.com/vp/products/6357551794?itemId=13405451348&vendorItemId=70510002044,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,40480
"나우푸드 포스파티딜 세린 100mg 베지 캡슐 글루텐 프리 비건, 60개입, 1개",https://www.coupang.com/vp/products/3250936?itemId=401344&vendorItemId=3275567172,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,23480
"닥터스베스트 L-아르기닌 파우더 글루텐 프리 비건, 300g, 1개",https://www.coupang.com/vp/products/2300413?itemId=477012&vendorItemId=3270841701,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,19250
"유후 비건 프리미엄 러브 마사지젤, 2+3 / 총5개배송 (1개당 15,200원)",https://www.coupang.com/vp/products/6256767698?itemId=12716145282&vendorItemId=79923341773,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,76000
"놀라아워 비건 워터리 모이스처라이저, 80ml, 1개",https://www.coupang.com/vp/products/6261791686?itemId=12754518483&vendorItemId=80020795301,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,16900
"솔가 비오틴 10 000mcg 베지터블 캡슐 글루텐 프리 비건, 120개입, 2개",https://www.coupang.com/vp/products/2074155?itemId=11287038146&vendorItemId=78563799760,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,36100
"순마마 비건 카밍 마스크팩, 5매입, 1개",https://www.coupang.com/vp/products/5685165552?itemId=9399267364&vendorItemId=76684270684,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,12720
"에이플비 리얼 비건 수분크림, 1개, 70ml",https://www.coupang.com/vp/products/5079515122?itemId=6889398140&vendorItemId=74181937714,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,24900
"[오틀리] 초콜릿 1L 귀리 음료 비건 우유, 5개",https://www.coupang.com/vp/products/1971540406?itemId=11357579077&vendorItemId=79739567346,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,25830
"본다이시크 카카크림 비건 멀티밤 보습제 (아기 임산부 사용 가능) 100g, 2개",https://www.coupang.com/vp/products/5359686812?itemId=7904525961&vendorItemId=75193891842,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,22400
"트웰브리틀 비건레더 스트롤러 클립 2.0, PINK, 2개",https://www.coupang.com/vp/products/4320897079?itemId=7701648163&vendorItemId=74991899764,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,23100
"린제이 프리미엄 쿨 티트리 모델링팩(지퍼백 고무팩) 1kg+팩도구 6종세트, 단품, 단품",https://www.coupang.com/vp/products/6298020240?itemId=13007287579&vendorItemId=74472756852,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,17900
"잇츠베러 치폴레마요 135g - 순식물성 소이 비건 마요네즈, 1개",https://www.coupang.com/vp/products/1542283524?itemId=2641158460&vendorItemId=70631989503,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4400
"나우푸드 파인 바크 추출물 240mg 베지 캡슐 글루텐 프리 비건, 90개입, 1개",https://www.coupang.com/vp/products/26147?itemId=65292&vendorItemId=3085666632,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,15000
"퓨럴리엘리자베스 에인션트 그레인 그래놀라 펌킨 시나몬 글루텐 프리 비건, 340g, 1개",https://www.coupang.com/vp/products/7665665?itemId=33533374&vendorItemId=4043290532,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,8900
"올가니카 인젠 식물성 프로틴 멀티그레인, 560g, 1개",https://www.coupang.com/vp/products/1654010199?itemId=2817965314&vendorItemId=70807486224,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,32300
"트웰브리틀 비건레더 스트롤러 클립 2.0, PINK, 2개",https://www.coupang.com/vp/products/4320897079?itemId=7701648163&vendorItemId=74991899764,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4930027921997262-b93033e0-ac0d-4b0b-a62f-1f8120499fe4.jpg,23100
"나우푸드 파인 바크 추출물 240mg 베지 캡슐 글루텐 프리 비건, 90개입, 1개",https://www.coupang.com/vp/products/26147?itemId=65292&vendorItemId=3085666632,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a38a/197ae8d46d5c92a8b92ad8798438023d7936ce9aa119e050dc6c90bbdf2c.png,15000
"퓨럴리엘리자베스 에인션트 그레인 그래놀라 펌킨 시나몬 글루텐 프리 비건, 340g, 1개",https://www.coupang.com/vp/products/7665665?itemId=33533374&vendorItemId=4043290532,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/acc3/d94c6b0719856921ce01dc64dcc418bdaa7e55cb1bd5d9baddd66f54881e.jpg,8900
고기대신 비건 제육볶음 500g,https://www.coupang.com/vp/products/5919087735?itemId=10485960302&vendorItemId=78533832683,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1c7a/11ea3d8fdd0bfd3b017d07262a5bca678bf5a6921f89bfe22f7c7f7f455e.jpg,14200
"제로스쿱 리얼 스트로베리 컵 아이스크림 (냉동), 474ml, 2입",https://www.coupang.com/vp/products/6150684823?itemId=11869981291&vendorItemId=79143078010,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/10/28/16/8/4e528542-7fc8-4b02-a8c8-69e2356af800.jpg,15800
"닥터스베스트 커큐민 피토좀 500mg 베지 캡 글루텐 프리 비건, 180개입, 1개",https://www.coupang.com/vp/products/228823?itemId=478228&vendorItemId=3087887972,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2019/03/20/12/7/b7129f81-1eec-440a-8a41-0abb0f5b3ebe.jpg,44600
"올가니카 인젠 식물성 프로틴 멀티그레인, 560g, 1개",https://www.coupang.com/vp/products/1654010199?itemId=2817965314&vendorItemId=70807486224,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/02/10/3/2e0a627f-1af1-4e27-ab44-371c9228089f.jpg,32300
"캐트리스 HD 리퀴드 커버리지 파운데이션 30ml, 010 라이트베이지, 2개",https://www.coupang.com/vp/products/1894747237?itemId=3633206011&vendorItemId=71618765262,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1110971323519507-a70512f4-fc4b-4d29-8347-fdc363a24579.jpg,17410
"솔가 B-컴플렉스 비타민 C 포함 스트레스 포뮬러 타블렛 글루텐 프리 비건, 100개입, 2개",https://www.coupang.com/vp/products/3249143?itemId=11354616433&vendorItemId=78630998507,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,18930
"분코 밸런스 바디워시 300ml + 바디로션 300ml 세트, 1세트",https://www.coupang.com/vp/products/1065789339?itemId=2012456990&vendorItemId=70012257699,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,49600
"유기농레몬 제주유기농레몬 제주레몬 친환경레몬 무농약레몬 유기농인증레몬 세상편한레몬세척 껍질까지먹는 레몬생과, 1박스, 무농약 레몬 3kg",https://www.coupang.com/vp/products/6341953827?itemId=13309211300&vendorItemId=80522426706,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,35000
"[비건인증] 레츠너츠 7가지 견과를 통째로 갈아넣은 영양만점 혼합 7종 견과음료 180ml 15포 * 4박스 (총60포), 4박스 60팩",https://www.coupang.com/vp/products/6097958830?itemId=11408279930&vendorItemId=76476554436,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,64100
"블루보넷 뉴클레오타이드 컴플렉스 RNA DNA 베지터블 캡슐 글루텐 프리 비건, 60개입, 1개",https://www.coupang.com/vp/products/1218182?itemId=5283068&vendorItemId=3253407079,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,35500
"솔가 타르트 체리 추출물 1000mg 베지터블 캡슐 글루텐 프리 비건, 90개입, 1개",https://www.coupang.com/vp/products/2074680?itemId=9358289&vendorItemId=3270588919,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,17790
닥터아돌 비건 밀크씨슬 BDIH공동개발 종자추출 1000mg x 90정,https://www.coupang.com/vp/products/5449777333?itemId=8313238437&vendorItemId=75601115632,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,50500
"에클렉틱인스티튜트 로우 프레시 동결 건조 아로니아 450mg Non-GMO 베지 캡 비건, 90개입, 1개",https://www.coupang.com/vp/products/5454339?itemId=24729372&vendorItemId=3280611435,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,21290
"엔자이메디카 다이제스트 베이직 캡슐 비건, 180정, 2개",https://www.coupang.com/vp/products/678660?itemId=9290050932&vendorItemId=78563800032,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,40940
"본다이시크 카카두플럼 미스트, 1개, 150ml",https://www.coupang.com/vp/products/5072713562?itemId=6867564455&vendorItemId=77454302306,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,35420
"비건픽 액상세제 무향 본품, 2개, 1L",https://www.coupang.com/vp/products/5391692647?itemId=8043340987&vendorItemId=75331952180,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,29500
"비건 홈카페:카페 맛 그대로 비건 요리와 베이킹, 테이스트북스, 양수민이현경",https://www.coupang.com/vp/products/6058442284?itemId=11130225958&vendorItemId=78408824332,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,22500
나의 비거니즘 만화:어느 비건의 채식&동물권 이야기,https://www.coupang.com/vp/products/1200898148?itemId=2185764857&vendorItemId=70226667305,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,14850
"심플밀스 내추럴리 글루텐-프리 피자 도우 아몬드 플라워 믹스 비건, 277g, 1개",https://www.coupang.com/vp/products/18085876?itemId=72699981&vendorItemId=3118402241,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,9870
"솔가 에스터-C 플러스 비타민 C 500mg 베지캡슐 글루텐 프리 비건 무설탕, 250개입, 1개",https://www.coupang.com/vp/products/296801967?itemId=935535144&vendorItemId=3275860907,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,22780
"네이쳐스패스 글루텐 프리 홀 오스 시리얼 비건, 750g, 1개",https://www.coupang.com/vp/products/8911520?itemId=39050527&vendorItemId=4043190561,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,13590
"자연다움 바로 먹는 퀵오트밀, 50g, 40개",https://www.coupang.com/vp/products/4362452358?itemId=5132199870&vendorItemId=72441603424,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,15900
"비원츠 피토 글로우 톤업 크림 45ml, 혼합색상, 1개",https://www.coupang.com/vp/products/6132933632?itemId=11708044559&vendorItemId=78982230512,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,28580
"휘게 비건 선크림 SPF50+ PA++++, 50ml, 1개",https://www.coupang.com/vp/products/5418143016?itemId=8173568432&vendorItemId=76175578352,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,13510
"라비엘 해양심층수 바이탈 수딩젤, 1개, 150ml",https://www.coupang.com/vp/products/6209346770?itemId=11728737678&vendorItemId=79002756762,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,8900
"재로우 레드 이스트 라이스 + Co-Q10 캡슐 비건, 120개입, 1개",https://www.coupang.com/vp/products/416220?itemId=1087784&vendorItemId=3179536035,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,25480
야매주부 화해 FDA 독일 더마 프랑스이브비건 인증 약산성 발효 오비건샴푸 500ml,https://www.coupang.com/vp/products/6038048531?itemId=11030572550&vendorItemId=78310137089,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,29000
"광합성 비건 단백질 쉐이크 카카오, 10병",https://www.coupang.com/vp/products/6262385429?itemId=12758314835&vendorItemId=76315616895,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,15900
"나우푸드 L-오르니틴 퓨어 파우더 비건, 227g, 1개",https://www.coupang.com/vp/products/28166?itemId=68338&vendorItemId=3086596135,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,32200
"라비엘 메도우폼 오일 모이스처 히알 수분크림, 100ml, 1개",https://www.coupang.com/vp/products/5715239078?itemId=9541628822&vendorItemId=77366884374,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,9900
"네추럴블라썸 [네추럴블라썸]울트라슬림 비건기저귀 밴드형 M 중형 26매X4팩, 단품없음",https://www.coupang.com/vp/products/1462819441?itemId=2516248734&vendorItemId=70655090334,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,41900
"닥터카리나 비건 쿠키스 퓨어민트 치약 100g 대나무칫솔증정, 4)닥터카리나 비건 쿠키스치약 6개SET",https://www.coupang.com/vp/products/6291006905?itemId=12962385992&vendorItemId=80226522396,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,31900
"벅스펫 전연령용 비건 반려견 보조사료, 곡물, 1.2kg",https://www.coupang.com/vp/products/1249144963?itemId=2247599886&vendorItemId=70244999650,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,40000
"채식웰빙 비건 만두 6종 골라담기, 채식웰빙 비건 야채손만두 1.4kg",https://www.coupang.com/vp/products/4536102023?itemId=5484211616&vendorItemId=72783912679,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5a9f/1ae88191701488eac66a9c9bec72f67e18d52378d2303152ebe2ed9d26fe.jpg,10500
[풀무원] 식물성국물에 푸짐한 채소의 진한 감칠맛 비건라면 정면 (1BOX=8번들),https://www.coupang.com/vp/products/4814143494?itemId=6193988909&vendorItemId=73489976045,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9e75/48ba2c80811e144c46bbd3fe2d7aea839929a529fa68c2c43d28dc1239af.jpg,31040
"청춘푸드 비건 앙파운드 쑥 앤 팥 3입 (냉동), 300g, 1박스",https://www.coupang.com/vp/products/5727498158?itemId=9600078853&vendorItemId=76884662929,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8638081612111114-27d81a78-b8a3-470a-80e0-e977f216263c.jpg,12500
"뉴트렉스하와이 퓨어 하와이안 스피룰리나 퍼시피카 500mg 타블렛 비건 글루텐 프리, 400개입, 1개",https://www.coupang.com/vp/products/3149364?itemId=47143&vendorItemId=3180741661,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9d08/be3c7ac9cabebaf483d36f22724b3e0bd3a9b0890705519498b07a9efd60.JPG,29800
"닥터스베스트 멀티-비타민 베지 캡슐 철분 불포함 글루텐 프리 비건, 90개입, 2개",https://www.coupang.com/vp/products/228882?itemId=2739601744&vendorItemId=72520701612,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/086d/225e11de62f91cdef9d0c1fd74e5576ab12ece387e8259f89c81f59b6489.jpg,33460
"피넛버터앤코 다크 초콜릿 드림스 글루텐 프리 비건 올 내추럴, 454g, 1개",https://www.coupang.com/vp/products/2452494?itemId=68416&vendorItemId=3273050060,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2016/04/15/3000033770/bf17ec1e-8c12-4db5-9448-5f81135e8b1f.jpg,7250
"티타드 데미지케어 트리트먼트, 1개, 200ml",https://www.coupang.com/vp/products/6089591307?itemId=11343363445&vendorItemId=78619821566,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3394530873308271-5ceab26b-ae1a-46a7-b6c6-186f8a9233eb.png,28800
"슈가케이너 초고농축 비건인증 유아 세탁 섬유 유연제 1000ml 1L 일반 드럼 겸용, 1000ml 1개",https://www.coupang.com/vp/products/6134794841?itemId=11724266172&vendorItemId=78998351372,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/89c2/3b544fb0984384b00ad0963e1364ae8c4cd3f41baf46172fb11e65d15e11.jpg,13900
[1개월분] 영롱 비건 쌀 마그네슘 / 쌀 발효분말에서 온 마그네슘 어린이 임산부,https://www.coupang.com/vp/products/4617842946?itemId=5718599115&vendorItemId=73017356847,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,29000
"닥터스베스트 다이제스티브 엔자임즈 베지 캡, 90개입, 2개",https://www.coupang.com/vp/products/228960?itemId=9289921458&vendorItemId=78563800935,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,45800
굿푸드 채식웰빙 우리밀 김치손만두 4.2kg (1.4kgX3봉),https://www.coupang.com/vp/products/4531001094?itemId=5472735976&vendorItemId=4135106274,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,29510
비건치즈 바이오라이프 크리미 체다 블럭 200g,https://www.coupang.com/vp/products/6057747542?itemId=11126291982&vendorItemId=78404946424,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,10000
"Solgar 솔가 비건 코큐텐 200mg 60 베지캡슐 2병, 60정",https://www.coupang.com/vp/products/1319539556?itemId=2339697127&vendorItemId=76237985779,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,75940
"폴어스트 곡물 설거지바 비건 고체설거지바, 1kg",https://www.coupang.com/vp/products/6336617895?itemId=13274077151&vendorItemId=79036492125,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,28000
브이플레닛 강아지 비건 야채 하이포 알러지 잘먹는 사료 2kg 6.8kg,https://www.coupang.com/vp/products/5525400175?itemId=8654816330&vendorItemId=75942012525,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,35000
"네이쳐스웨이 징크골드 아이즈 루테인 20mg 비건 타블렛, 60개입, 1개",https://www.coupang.com/vp/products/2550358?itemId=40690&vendorItemId=3180741665,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,30690
"네추럴팩터스 실리포스 피토섬 클리니컬 스트렝스 밀크 씨슬 160mg 베지테리안 캡슐 글루텐 프리 비건, 60개입, 1개",https://www.coupang.com/vp/products/1605459699?itemId=2742006495&vendorItemId=70732047103,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,21140
"무빙마운틴 식물성 버거패티 (냉동), 216g, 1개",https://www.coupang.com/vp/products/5796508638?itemId=9927812925&vendorItemId=77211079807,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,11480
"포레덤 더마 릴리프 약산성 클렌징 젤, 200ml, 1개",https://www.coupang.com/vp/products/5353787535?itemId=7880820771&vendorItemId=75170347358,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,22000
"투쿨포스쿨 아티스트 비건 디파인 블렌더 브러쉬, 혼합색상, 1개",https://www.coupang.com/vp/products/4926879468?itemId=6467482669&vendorItemId=73761877996,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,8750
[3+1] 영롱 비건 쌀 마그네슘 / 쌀 발효 약국 임산부 어린이,https://www.coupang.com/vp/products/4617852085?itemId=5718617331&vendorItemId=73017372845,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,87000
"솔가 폴레이트 1000mcg 글루텐 프리 비건 무설탕 타블렛, 120개입, 1개",https://www.coupang.com/vp/products/2074543?itemId=9357555&vendorItemId=3270593165,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,20000
"퓨어케이 퓨어 티트리 100 오일, 10ml, 1개",https://www.coupang.com/vp/products/5333404573?itemId=7791558739&vendorItemId=75081574537,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,9900
"뉴트리골드 강황 커큐민 골드 500mg 비건 캡슐 글루텐 프리, 120개입, 1개",https://www.coupang.com/vp/products/1660851631?itemId=2829870890&vendorItemId=70819312573,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,39590
"셀라딕스 비타 화이트닝 시너지 CEF 미백 앰플, 1개, 15ml",https://www.coupang.com/vp/products/6159928396?itemId=11947818098&vendorItemId=79448923881,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,47800
"삼양 맛있는 라면 비건 100g, 32개",https://www.coupang.com/vp/products/5454178772?itemId=8333094466&vendorItemId=75620931399,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,29660
트로피칼아일랜드프레쉬샴푸.정수리냄새 샴푸.머리냄새.두피샴푸.가려움.비듬.약산성샴푸.ewg그린등급.탈모샴푸.비건샴푸.천연샴푸.상큼한향.소치샴푸,https://www.coupang.com/vp/products/6150381081?itemId=11867315640&vendorItemId=79140427706,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,12000
"슈가케이너 초고농축 비건인증 유아 세탁 섬유 세제 1000ml 1L 섬유 일반 드럼 겸용, 1000ml 1개",https://www.coupang.com/vp/products/6134854173?itemId=11724770086&vendorItemId=78998853838,https://img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,13900
